Record,Date & Time, Int temp, Int pressure, LH temp, RH temp,Unnamed: 6
1345761,21/06/2023 07:52:47,133.5,23.96672,150.3,150.4,1
1345762,21/06/2023 07:53:47,131.4,24.18663,150.3,150.0,1
1345763,21/06/2023 07:54:47,128.5,24.42679,150.7,149.7,1
1345764,21/06/2023 07:55:47,125.9,24.40654,150.7,149.6,1
1345765,21/06/2023 07:56:47,123.5,24.88686,150.6,150.1,1
1345766,21/06/2023 07:57:47,121.3,24.17795,149.9,150.4,1
1345767,21/06/2023 07:58:47,118.9,24.18518,149.7,150.2,1
1345768,21/06/2023 07:59:47,116.7,24.39496,149.8,149.9,1
1345769,21/06/2023 08:00:47,37.0,18.20428,149.9,149.7,1
1345770,21/06/2023 08:01:47,34.0,14.73785,150.1,149.6,1
1345771,21/06/2023 08:02:47,33.7,17.55035,150.2,149.9,1
1345772,21/06/2023 08:03:47,33.5,16.25984,150.5,150.4,1
1345773,21/06/2023 08:04:47,33.5,14.16638,150.6,150.0,1
1345774,21/06/2023 08:05:47,39.4,-0.849537,150.8,149.7,1
1345775,21/06/2023 08:06:47,39.4,-0.8350694,150.4,149.6,0
1345776,21/06/2023 08:07:47,39.2,-0.8307291,149.9,150.1,0
1345777,21/06/2023 08:08:47,39.1,-0.7844329,149.7,150.4,0
1345778,21/06/2023 08:09:47,39.1,-0.7135416,149.7,150.1,0
1345779,21/06/2023 08:10:47,39.1,-0.7685185,149.8,150.0,0
1345780,21/06/2023 08:11:47,49.0,-0.6122685,150.0,149.8,0
1345781,21/06/2023 08:12:47,48.4,-0.5558449,150.1,149.6,0
1345782,21/06/2023 08:13:47,47.6,-0.5081019,150.5,149.9,0
1345783,21/06/2023 08:14:47,50.1,-0.5081019,150.4,150.4,0
1345784,21/06/2023 08:15:47,51.7,-0.5066551,150.5,150.1,0
1345785,21/06/2023 08:16:47,52.8,-0.5081019,150.7,149.8,0
1345786,21/06/2023 08:17:47,53.4,-0.5081019,150.6,149.7,0
1345787,21/06/2023 08:18:47,53.9,-0.3605324,150.7,149.9,0
1345788,21/06/2023 08:19:47,100.9,-0.6122685,150.5,150.7,0
1345789,21/06/2023 08:20:47,102.1,-0.7352431,150.2,150.2,0
1345790,21/06/2023 08:21:47,104.1,-0.7497107,150.2,149.7,0
1345791,21/06/2023 08:22:47,132.4,2.343461,150.4,149.8,1
1345792,21/06/2023 08:23:47,160.7,5.686921,150.2,150.5,1
1345793,21/06/2023 08:24:47,179.7,9.296585,150.2,150.1,1
1345794,21/06/2023 08:25:47,191.5,12.09028,150.0,149.5,1
1345795,21/06/2023 08:26:47,197.0,13.55874,150.0,150.4,1
1345796,21/06/2023 08:27:47,183.0,10.44676,150.0,150.6,1
1345797,21/06/2023 08:28:47,195.3,13.11024,149.9,150.2,1
1345798,21/06/2023 08:29:47,199.6,14.3342,149.8,149.6,1
1345799,21/06/2023 08:30:47,201.1,14.71615,149.7,150.0,1
1345800,21/06/2023 08:31:47,201.3,14.80729,149.8,150.4,1
1345801,21/06/2023 08:32:47,201.5,14.83912,149.8,150.2,1
1345802,21/06/2023 08:33:47,201.7,14.89265,149.7,149.6,1
1345803,21/06/2023 08:34:47,201.6,14.88976,149.7,150.2,1
1345804,21/06/2023 08:35:47,202.1,15.02286,149.8,150.6,1
1345805,21/06/2023 08:36:47,202.1,15.04167,149.7,150.3,1
1345806,21/06/2023 08:37:47,202.0,14.99682,149.8,149.8,1
1345807,21/06/2023 08:38:47,184.8,22.05266,150.0,149.7,1
1345808,21/06/2023 08:39:47,181.5,24.52228,150.0,150.4,1
1345809,21/06/2023 08:40:47,177.7,24.10561,150.1,150.0,1
1345810,21/06/2023 08:41:47,172.6,24.06944,150.1,149.7,1
1345811,21/06/2023 08:42:47,168.9,24.20978,150.3,149.8,1
1345812,21/06/2023 08:43:47,163.8,24.11574,150.6,150.4,1
1345813,21/06/2023 08:44:47,160.2,24.02749,150.7,150.3,1
1345814,21/06/2023 08:45:47,155.8,24.01013,150.7,150.0,1
1345815,21/06/2023 08:46:47,151.5,24.06655,150.7,149.9,1
1345816,21/06/2023 08:47:47,147.6,24.05064,150.4,149.7,1
1345817,21/06/2023 08:48:47,144.9,24.31684,150.0,149.6,1
1345818,21/06/2023 08:49:47,141.1,24.31395,149.7,150.3,1
1345819,21/06/2023 08:50:47,137.4,24.27633,149.7,150.3,1
1345820,21/06/2023 08:51:47,135.2,24.3154,149.9,150.0,1
1345821,21/06/2023 08:52:47,132.4,24.2691,149.9,149.8,1
1345822,21/06/2023 08:53:47,129.6,24.29659,150.3,149.6,1
1345823,21/06/2023 08:54:47,125.8,24.43403,150.4,150.1,1
1345824,21/06/2023 08:55:47,123.4,24.40075,150.5,150.3,1
1345825,21/06/2023 08:56:47,120.8,24.38484,150.7,150.1,1
1345826,21/06/2023 08:57:47,117.3,24.42101,150.7,149.6,1
1345827,21/06/2023 08:58:47,116.9,24.40799,150.4,149.6,1
1345828,21/06/2023 08:59:47,112.5,24.40654,149.8,149.9,1
1345829,21/06/2023 09:00:47,45.7,6.5,149.7,150.4,1
1345830,21/06/2023 09:01:47,35.4,15.49306,149.8,150.3,1
1345831,21/06/2023 09:02:47,33.8,15.42361,149.8,150.1,1
1345832,21/06/2023 09:03:47,33.7,17.87587,149.9,150.1,1
1345833,21/06/2023 09:04:47,33.7,14.69589,150.0,149.8,1
1345834,21/06/2023 09:05:47,37.3,-0.2071759,150.1,149.8,1
1345835,21/06/2023 09:06:47,39.8,-0.8249421,150.4,149.6,0
1345836,21/06/2023 09:07:47,39.6,-0.8712384,150.5,149.8,0
1345837,21/06/2023 09:08:47,39.9,-0.7829861,150.8,149.8,0
1345838,21/06/2023 09:09:47,39.9,-0.6918403,150.5,150.0,0
1345839,21/06/2023 09:10:47,39.9,-0.6281829,150.5,150.4,0
1345840,21/06/2023 09:11:47,49.1,-0.4835069,150.2,150.4,0
1345841,21/06/2023 09:12:47,48.4,-0.4791667,149.8,150.3,0
1345842,21/06/2023 09:13:47,47.2,-0.4791667,149.7,150.2,0
1345843,21/06/2023 09:14:47,47.0,-0.4806134,149.7,149.9,0
1345844,21/06/2023 09:15:47,46.7,-0.4791667,149.7,149.6,0
1345845,21/06/2023 09:16:47,46.4,-0.4777199,149.7,149.7,0
1345846,21/06/2023 09:17:47,46.2,-0.4777199,149.8,150.4,0
1345847,21/06/2023 09:18:47,46.0,-0.4762731,149.8,150.3,0
1345848,21/06/2023 09:19:47,45.7,-0.4762731,149.7,149.8,0
1345849,21/06/2023 09:20:47,45.6,-0.4777199,149.7,149.6,0
1345850,21/06/2023 09:21:47,45.5,-0.4762731,149.8,149.8,0
1345851,21/06/2023 09:22:47,45.4,-0.4777199,149.7,150.4,0
1345852,21/06/2023 09:23:47,45.4,-0.4777199,149.7,150.0,0
1345853,21/06/2023 09:24:47,45.5,-0.4762731,149.7,149.6,0
1345854,21/06/2023 09:25:47,45.3,-0.4733796,149.7,150.1,0
1345855,21/06/2023 09:26:47,44.7,-0.7989005,149.8,150.4,0
1345856,21/06/2023 09:27:47,44.6,-0.8191551,149.9,150.2,0
1345857,21/06/2023 09:28:47,44.5,-0.8234954,150.3,150.0,0
1345858,21/06/2023 09:29:47,44.4,-0.8061342,150.3,149.6,0
1345859,21/06/2023 09:30:47,44.2,-0.801794,150.5,149.6,0
1345860,21/06/2023 09:31:47,44.1,-0.7931135,150.2,150.2,0
1345861,21/06/2023 09:32:47,100.8,-0.4314236,150.1,150.3,0
1345862,21/06/2023 09:33:47,103.0,-0.3865741,150.4,149.8,0
1345863,21/06/2023 09:34:47,126.2,1.896412,150.5,149.7,1
1345864,21/06/2023 09:35:47,157.5,5.168981,150.8,150.7,1
1345865,21/06/2023 09:36:47,177.7,8.836516,150.7,150.3,1
1345866,21/06/2023 09:37:47,190.1,11.69531,150.7,149.8,1
1345867,21/06/2023 09:38:47,196.5,13.36777,150.7,149.7,1
1345868,21/06/2023 09:39:47,178.4,9.694445,150.8,150.6,1
1345869,21/06/2023 09:40:47,194.7,12.9945,150.5,150.1,1
1345870,21/06/2023 09:41:47,199.4,14.23727,150.4,149.6,1
1345871,21/06/2023 09:42:47,200.6,14.45284,150.0,150.2,1
1345872,21/06/2023 09:43:47,201.5,14.69444,150.0,150.4,1
1345873,21/06/2023 09:44:47,201.7,14.88542,150.0,150.0,1
1345874,21/06/2023 09:45:47,202.1,15.00694,149.9,149.6,1
1345875,21/06/2023 09:46:47,202.1,14.92737,150.0,149.7,1
1345876,21/06/2023 09:47:47,202.0,14.96644,150.0,150.4,1
1345877,21/06/2023 09:48:47,202.0,14.87529,150.2,149.8,1
1345878,21/06/2023 09:49:47,202.2,15.0952,150.0,149.8,1
1345879,21/06/2023 09:50:47,187.8,10.83449,150.2,150.4,1
1345880,21/06/2023 09:51:47,178.8,24.39063,150.3,149.9,1
1345881,21/06/2023 09:52:47,175.6,24.37616,150.4,149.6,1
1345882,21/06/2023 09:53:47,171.4,24.39496,150.8,150.4,1
1345883,21/06/2023 09:54:47,166.8,24.3805,150.7,150.4,1
1345884,21/06/2023 09:55:47,160.8,24.43547,150.7,150.0,1
1345885,21/06/2023 09:56:47,156.7,24.39207,150.3,149.6,1
1345886,21/06/2023 09:57:47,152.6,24.20399,150.1,149.9,1
1345887,21/06/2023 09:58:47,149.4,24.15046,149.7,150.5,1
1345888,21/06/2023 09:59:47,143.9,24.40799,149.9,150.3,1
1345889,21/06/2023 10:00:47,141.6,24.40075,149.8,149.9,1
1345890,21/06/2023 10:01:47,138.5,24.43403,150.0,149.7,1
1345891,21/06/2023 10:02:47,133.9,24.42824,149.9,149.6,1
1345892,21/06/2023 10:03:47,131.9,24.40509,149.9,149.9,1
1345893,21/06/2023 10:04:47,130.4,24.39207,150.2,150.3,1
1345894,21/06/2023 10:05:47,126.5,24.42535,150.5,150.4,1
1345895,21/06/2023 10:06:47,125.2,24.40364,150.7,150.0,1
1345896,21/06/2023 10:07:47,122.2,24.41377,150.6,149.7,1
1345897,21/06/2023 10:08:47,118.5,24.43837,150.5,149.8,1
1345898,21/06/2023 10:09:47,116.5,24.41667,150.7,150.3,1
1345899,21/06/2023 10:10:47,114.5,24.41233,150.5,150.4,1
1345900,21/06/2023 10:11:47,111.4,24.40943,150.0,150.2,1
1345901,21/06/2023 10:12:47,65.0,6.1875,149.8,149.8,1
1345902,21/06/2023 10:13:47,37.6,16.11082,149.8,149.8,1
1345903,21/06/2023 10:14:47,34.9,10.90104,149.7,149.6,1
1345904,21/06/2023 10:15:47,34.8,14.23727,149.8,149.8,1
1345905,21/06/2023 10:16:47,34.6,15.114,150.0,150.4,1
1345906,21/06/2023 10:17:47,36.0,-0.2462384,150.1,150.3,1
1345907,21/06/2023 10:18:47,42.2,-0.8090278,150.5,150.0,1
1345908,21/06/2023 10:19:47,42.4,-0.8206018,150.5,149.8,0
1345909,21/06/2023 10:20:47,41.7,-0.8596643,150.4,149.7,0
1345910,21/06/2023 10:21:47,41.8,-0.7916666,150.5,149.6,0
1345911,21/06/2023 10:22:47,79.0,-0.6629051,150.6,149.7,0
1345912,21/06/2023 10:23:47,102.4,-0.6281829,150.7,149.8,0
1345913,21/06/2023 10:24:47,125.2,1.826967,150.6,150.4,1
1345914,21/06/2023 10:25:47,157.7,5.208044,150.8,150.2,1
1345915,21/06/2023 10:26:47,177.4,8.74537,150.7,149.8,1
1345916,21/06/2023 10:27:47,190.1,11.70689,150.7,149.7,1
1345917,21/06/2023 10:28:47,196.5,13.43142,150.6,150.5,1
1345918,21/06/2023 10:29:47,178.4,9.635127,150.6,150.3,1
1345919,21/06/2023 10:30:47,195.0,13.11458,150.7,150.0,1
1345920,21/06/2023 10:31:47,199.5,14.27344,150.8,149.6,1
1345921,21/06/2023 10:32:47,200.8,14.63802,150.8,150.5,1
1345922,21/06/2023 10:33:47,201.3,14.7364,150.5,150.1,1
1345923,21/06/2023 10:34:47,201.7,14.88831,150.6,149.8,1
1345924,21/06/2023 10:35:47,202.0,14.9838,150.7,149.6,1
1345925,21/06/2023 10:36:47,202.0,14.81452,150.7,150.3,1
1345926,21/06/2023 10:37:47,201.9,14.97946,150.6,150.3,1
1345927,21/06/2023 10:38:47,202.1,15.05469,150.7,149.8,1
1345928,21/06/2023 10:39:47,202.2,15.04456,150.7,149.6,1
1345929,21/06/2023 10:40:47,188.9,11.63021,150.6,150.1,1
1345930,21/06/2023 10:41:47,182.3,24.38339,150.0,150.5,1
1345931,21/06/2023 10:42:47,178.5,24.37182,150.0,150.1,1
1345932,21/06/2023 10:43:47,172.3,24.39063,150.2,149.8,1
1345933,21/06/2023 10:44:47,169.2,24.39063,149.9,149.7,1
1345934,21/06/2023 10:45:47,163.8,24.41377,149.8,149.8,1
1345935,21/06/2023 10:46:47,156.9,24.37182,149.7,150.3,1
1345936,21/06/2023 10:47:47,151.7,24.41233,149.8,150.4,1
1345937,21/06/2023 10:48:47,147.6,24.39931,150.0,150.2,1
1345938,21/06/2023 10:49:47,143.7,24.39496,150.1,150.0,1
1345939,21/06/2023 10:50:47,138.8,24.41811,150.2,149.9,1
1345940,21/06/2023 10:51:47,137.4,24.38629,150.4,149.8,1
1345941,21/06/2023 10:52:47,133.9,24.39063,150.4,149.7,1
1345942,21/06/2023 10:53:47,130.8,24.57581,150.4,149.7,1
1345943,21/06/2023 10:54:47,128.1,24.45717,150.6,149.8,1
1345944,21/06/2023 10:55:47,124.0,24.59607,150.8,149.8,1
1345945,21/06/2023 10:56:47,121.0,24.58015,150.3,150.0,1
1345946,21/06/2023 10:57:47,118.4,24.19821,150.1,150.4,1
1345947,21/06/2023 10:58:47,116.0,24.16783,149.9,150.4,1
1345948,21/06/2023 10:59:47,114.1,24.32552,149.8,150.3,1
1345949,21/06/2023 11:00:47,112.5,24.53964,149.8,150.0,1
1345950,21/06/2023 11:01:47,108.8,24.17072,149.9,149.7,1
1345951,21/06/2023 11:02:47,59.9,7.195891,150.0,149.6,1
1345952,21/06/2023 11:03:47,38.0,16.74016,150.2,149.9,1
1345953,21/06/2023 11:04:47,35.3,17.77749,150.4,150.3,1
1345954,21/06/2023 11:05:47,35.1,17.9511,150.5,150.3,1
1345955,21/06/2023 11:06:47,34.9,17.61979,150.6,150.1,1
1345956,21/06/2023 11:07:47,36.0,-0.4487847,150.6,149.7,1
1345957,21/06/2023 11:08:47,40.4,-0.8900463,150.6,149.6,1
1345958,21/06/2023 11:09:47,40.1,-0.8509838,150.6,149.6,0
1345959,21/06/2023 11:10:47,40.0,-0.8032408,150.0,149.6,0
1345960,21/06/2023 11:11:47,40.1,-0.7120949,149.8,149.7,0
1345961,21/06/2023 11:12:47,40.1,-0.651331,149.8,150.3,0
1345962,21/06/2023 11:13:47,40.1,-0.6238426,149.9,150.4,0
1345963,21/06/2023 11:14:47,48.0,-0.4343171,150.0,150.4,0
1345964,21/06/2023 11:15:47,50.9,-0.5211227,150.1,150.3,0
1345965,21/06/2023 11:16:47,98.0,-0.4068287,150.2,150.1,0
1345966,21/06/2023 11:17:47,109.7,-0.6223958,150.5,149.9,0
1345967,21/06/2023 11:18:47,135.2,2.64294,150.6,149.7,1
1345968,21/06/2023 11:19:47,162.7,5.992188,150.6,150.5,1
1345969,21/06/2023 11:20:47,180.9,9.525174,150.7,150.1,1
1345970,21/06/2023 11:21:47,192.1,12.27691,150.8,149.7,1
1345971,21/06/2023 11:22:47,197.6,13.7309,150.7,149.7,1
1345972,21/06/2023 11:23:47,184.8,10.78096,150.6,150.5,1
1345973,21/06/2023 11:24:47,196.8,13.56019,150.5,150.2,1
1345974,21/06/2023 11:25:47,200.0,14.40365,150.7,149.7,1
1345975,21/06/2023 11:26:47,200.9,14.66985,150.5,149.6,1
1345976,21/06/2023 11:27:47,201.6,14.85938,150.3,149.9,1
1345977,21/06/2023 11:28:47,201.5,14.91435,150.2,150.5,1
1345978,21/06/2023 11:29:47,202.0,14.97801,150.2,150.4,1
1345979,21/06/2023 11:30:47,201.9,14.89554,150.2,150.2,1
1345980,21/06/2023 11:31:47,202.0,15.01852,150.3,149.7,1
1345981,21/06/2023 11:32:47,201.8,14.93316,150.5,149.6,1
1345982,21/06/2023 11:33:47,202.0,15.02286,150.1,150.4,1
1345983,21/06/2023 11:34:47,182.6,24.29659,150.4,150.1,1
1345984,21/06/2023 11:35:47,181.3,24.23582,150.6,149.9,1
1345985,21/06/2023 11:36:47,176.4,24.52083,150.3,149.6,1
1345986,21/06/2023 11:37:47,172.0,24.39496,150.0,149.9,1
1345987,21/06/2023 11:38:47,168.5,24.40654,149.8,150.4,1
1345988,21/06/2023 11:39:47,165.4,24.38629,149.8,150.4,1
1345989,21/06/2023 11:40:47,160.5,24.38194,149.9,150.1,1
1345990,21/06/2023 11:41:47,156.8,24.39496,150.0,149.8,1
1345991,21/06/2023 11:42:47,152.7,24.39496,150.2,149.6,1
1345992,21/06/2023 11:43:47,147.6,24.39207,150.2,149.9,1
1345993,21/06/2023 11:44:47,144.4,24.39641,150.2,150.3,1
1345994,21/06/2023 11:45:47,143.1,24.38484,150.2,150.3,1
1345995,21/06/2023 11:46:47,137.9,24.38918,150.6,150.1,1
1345996,21/06/2023 11:47:47,137.0,24.39786,150.6,150.0,1
1345997,21/06/2023 11:48:47,133.9,24.38773,150.7,149.7,1
1345998,21/06/2023 11:49:47,131.1,24.42679,150.4,149.7,1
1345999,21/06/2023 11:50:47,128.3,24.41522,150.4,149.6,1
1346000,21/06/2023 11:51:47,125.4,24.37471,149.8,150.1,1
1346001,21/06/2023 11:52:46,122.5,24.37471,149.8,150.3,1
1346002,21/06/2023 11:53:46,119.8,24.40364,150.0,150.3,1
1346003,21/06/2023 11:54:46,118.3,24.35446,150.1,150.2,1
1346004,21/06/2023 11:55:46,116.3,24.37326,150.4,149.9,1
1346005,21/06/2023 11:56:46,40.7,6.200521,150.7,149.9,1
1346006,21/06/2023 11:57:46,36.5,17.16406,150.6,149.8,1
1346007,21/06/2023 11:58:46,35.3,19.87674,150.6,149.6,1
1346008,21/06/2023 11:59:46,35.0,20.0489,150.4,149.6,1
1346009,21/06/2023 12:00:46,34.8,17.20168,150.0,150.1,1
1346010,21/06/2023 12:01:46,39.1,-0.3359375,149.9,150.4,1
1346011,21/06/2023 12:02:46,40.7,-0.9479167,149.7,150.3,0
1346012,21/06/2023 12:03:46,40.5,-0.9450232,149.9,150.0,0
1346013,21/06/2023 12:04:46,48.7,-0.5920139,149.9,150.0,0
1346014,21/06/2023 12:05:46,48.7,-0.4270833,150.2,149.9,0
1346015,21/06/2023 12:06:46,82.6,-0.801794,150.1,149.6,0
1346016,21/06/2023 12:07:46,75.7,-0.8365162,150.3,149.6,0
1346017,21/06/2023 12:08:46,85.4,-0.6600115,150.6,149.6,0
1346018,21/06/2023 12:09:46,81.8,-0.7236689,150.6,149.8,0
1346019,21/06/2023 12:10:46,79.7,-0.7337963,150.7,150.1,0
1346020,21/06/2023 12:11:46,98.4,-0.4921875,150.6,150.4,0
1346021,21/06/2023 12:12:46,95.3,-0.5515046,150.7,150.3,0
1346022,21/06/2023 12:13:46,90.9,-0.6223958,150.6,150.1,0
1346023,21/06/2023 12:14:46,88.6,-0.6860533,150.5,149.9,0
1346024,21/06/2023 12:15:46,86.6,-0.7323495,150.6,149.7,0
1346025,21/06/2023 12:16:46,84.9,-0.7526041,150.7,149.6,0
1346026,21/06/2023 12:17:46,83.1,-0.7641783,150.5,149.7,0
1346027,21/06/2023 12:18:46,81.9,-0.7699653,150.6,150.3,0
1346028,21/06/2023 12:19:46,80.7,-0.7800926,150.6,150.4,0
1346029,21/06/2023 12:20:46,79.5,-0.7815393,150.7,150.1,0
1346030,21/06/2023 12:21:46,78.4,-0.7800926,150.6,149.7,0
1346031,21/06/2023 12:22:46,91.0,-0.6050347,150.7,149.6,0
1346032,21/06/2023 12:23:46,85.9,-0.6802662,150.6,150.3,0
1346033,21/06/2023 12:24:46,99.4,-0.3995949,150.6,150.2,0
1346034,21/06/2023 12:25:46,93.5,-0.5934606,150.7,149.8,0
1346035,21/06/2023 12:26:46,90.2,-0.645544,150.7,149.7,0
1346036,21/06/2023 12:27:46,96.8,-0.4646991,150.6,150.4,0
1346037,21/06/2023 12:28:46,93.8,-0.6122685,150.7,150.2,0
1346038,21/06/2023 12:29:46,96.6,-0.3084491,150.6,150.0,0
1346039,21/06/2023 12:30:46,96.2,-0.5413773,150.6,149.7,0
1346040,21/06/2023 12:31:46,99.6,-0.609375,150.7,150.0,0
1346041,21/06/2023 12:32:46,99.7,-0.6730324,150.8,150.7,0
1346042,21/06/2023 12:33:46,84.8,-0.8972801,150.6,150.3,0
1346043,21/06/2023 12:34:46,83.3,-0.8972801,150.5,149.9,0
1346044,21/06/2023 12:35:46,82.2,-0.9001736,150.7,149.6,0
1346045,21/06/2023 12:36:46,80.7,-0.9146412,150.6,149.6,0
1346046,21/06/2023 12:37:46,77.8,-0.9334491,150.6,150.6,0
1346047,21/06/2023 12:38:46,76.2,-0.9406829,150.7,150.1,0
1346048,21/06/2023 12:39:46,74.5,-0.9450232,150.6,149.8,0
1346049,21/06/2023 12:40:46,73.6,-0.9464699,150.7,149.7,0
1346050,21/06/2023 12:41:46,72.8,-0.9464699,150.7,149.8,0
1346051,21/06/2023 12:42:46,69.0,-0.7960069,150.7,150.4,0
1346052,21/06/2023 12:43:46,85.9,-0.7945602,150.7,150.3,0
1346053,21/06/2023 12:44:46,74.0,-0.8220486,150.6,150.1,0
1346054,21/06/2023 12:45:46,67.6,-0.8538773,150.5,149.6,0
1346055,21/06/2023 12:46:46,65.2,-0.8538773,150.4,149.7,0
1346056,21/06/2023 12:47:46,68.4,-0.8524306,150.2,150.3,0
1346057,21/06/2023 12:48:46,66.9,-0.8278357,150.0,150.4,0
1346058,21/06/2023 12:49:46,66.7,-0.7439236,150.1,150.0,0
1346059,21/06/2023 12:50:46,66.3,-0.6310764,150.1,149.7,0
1346060,21/06/2023 12:51:46,65.9,-0.5833333,150.1,149.8,0
1346061,21/06/2023 12:52:46,65.0,-0.6947338,150.2,150.4,0
1346062,21/06/2023 12:53:46,63.5,-0.754051,150.0,149.8,0
1346063,21/06/2023 12:54:46,63.6,-0.7106482,150.1,149.7,0
1346064,21/06/2023 12:55:46,62.4,-0.7482639,149.9,149.8,0
1346065,21/06/2023 12:56:46,62.1,-0.7974537,149.8,150.6,0
1346066,21/06/2023 12:57:46,60.5,-0.8394097,149.8,149.9,0
1346067,21/06/2023 12:58:46,60.9,-0.84375,149.7,149.6,0
1346068,21/06/2023 12:59:46,60.6,-0.832176,149.7,149.6,0
1346069,21/06/2023 13:00:46,60.2,-0.771412,149.8,150.4,0
1346070,21/06/2023 13:01:46,59.7,-0.6629051,149.9,150.5,0
1346071,21/06/2023 13:02:46,59.3,-0.5703125,150.2,150.4,0
1346072,21/06/2023 13:03:46,58.7,-0.5023148,150.7,149.8,0
1346073,21/06/2023 13:04:46,58.2,-0.4458912,150.8,149.6,0
1346074,21/06/2023 13:05:46,51.9,-0.4227431,150.7,150.6,0
1346075,21/06/2023 13:06:46,49.6,-0.4227431,150.7,150.3,0
1346076,21/06/2023 13:07:46,50.6,-0.4227431,150.6,149.8,0
1346077,21/06/2023 13:08:46,65.9,-0.4777199,150.4,149.6,0
1346078,21/06/2023 13:09:46,94.2,-0.7178819,150.2,150.0,0
1346079,21/06/2023 13:10:46,97.8,-0.8770255,150.0,150.6,0
1346080,21/06/2023 13:11:46,99.7,-0.9088542,149.9,150.4,0
1346081,21/06/2023 13:12:46,98.4,-0.7873264,150.2,150.1,0
1346082,21/06/2023 13:13:46,99.8,-0.8394097,149.8,149.6,0
1346083,21/06/2023 13:14:46,99.6,-0.771412,149.9,149.9,0
1346084,21/06/2023 13:15:46,99.6,-0.6050347,149.8,150.5,0
1346085,21/06/2023 13:16:46,99.5,-0.6397569,149.8,150.0,0
1346086,21/06/2023 13:17:46,99.9,-0.6773727,149.7,149.6,0
1346087,21/06/2023 13:18:46,100.4,-0.7265625,149.8,149.6,0
1346088,21/06/2023 13:19:46,99.4,-0.5572917,149.9,150.5,0
1346089,21/06/2023 13:20:46,100.2,-0.6079283,150.2,150.2,0
1346090,21/06/2023 13:21:46,100.5,-0.6542245,150.3,149.9,0
1346091,21/06/2023 13:22:46,99.4,-0.4198496,158.0,154.8,0
1346092,21/06/2023 13:23:46,94.9,-0.5225694,167.7,154.9,0
1346093,21/06/2023 13:24:46,91.7,-0.5905671,170.8,155.9,0
1346094,21/06/2023 13:25:46,89.7,-0.6339699,171.9,154.7,0
1346095,21/06/2023 13:26:46,87.2,-0.6440972,172.3,155.1,0
1346096,21/06/2023 13:27:46,79.3,-0.6527778,172.6,155.3,0
1346097,21/06/2023 13:28:46,100.4,-0.6730324,172.7,154.9,0
1346098,21/06/2023 13:29:46,100.6,-0.6267361,172.3,155.6,0
1346099,21/06/2023 13:30:46,101.9,-0.6426505,172.4,154.9,0
1346100,21/06/2023 13:31:46,100.1,-0.4415509,172.4,154.6,0
1346101,21/06/2023 13:32:46,101.7,-0.7207755,172.5,155.8,0
1346102,21/06/2023 13:33:46,106.6,-0.6469908,172.7,155.1,0
1346103,21/06/2023 13:34:46,134.1,2.385417,172.4,154.5,1
1346104,21/06/2023 13:35:46,159.9,5.530671,172.3,155.8,1
1346105,21/06/2023 13:36:46,178.7,9.047743,172.4,154.8,1
1346106,21/06/2023 13:37:46,189.9,11.61285,172.4,155.4,1
1346107,21/06/2023 13:38:46,195.2,12.98003,172.4,155.5,1
1346108,21/06/2023 13:39:46,183.8,10.47135,172.3,154.8,1
1346109,21/06/2023 13:40:46,195.9,13.32147,172.3,154.7,1
1346110,21/06/2023 13:41:46,199.8,14.29514,172.4,155.7,1
1346111,21/06/2023 13:42:46,201.9,14.92593,172.4,154.7,1
1346112,21/06/2023 13:43:46,202.2,15.01997,168.5,155.6,1
1346113,21/06/2023 13:44:46,202.0,14.95341,163.2,155.5,1
1346114,21/06/2023 13:45:46,201.7,14.83189,159.8,154.7,1
1346115,21/06/2023 13:46:46,201.7,14.88542,166.1,155.3,1
1346116,21/06/2023 13:47:46,201.8,14.94473,170.1,155.3,1
1346117,21/06/2023 13:48:46,202.4,15.11111,170.7,161.5,1
1346118,21/06/2023 13:49:46,202.4,15.0952,171.2,156.5,1
1346119,21/06/2023 13:50:46,182.4,24.03038,170.8,154.7,1
1346120,21/06/2023 13:51:46,181.4,23.98842,170.9,155.0,1
1346121,21/06/2023 13:52:46,177.9,24.04051,171.3,155.0,1
1346122,21/06/2023 13:53:46,172.1,24.29803,171.6,154.7,1
1346123,21/06/2023 13:54:46,167.7,24.27054,171.7,154.9,1
1346124,21/06/2023 13:55:46,164.1,24.40799,171.8,155.4,1
1346125,21/06/2023 13:56:46,161.0,24.49479,171.6,154.7,1
1346126,21/06/2023 13:57:46,157.5,24.44271,170.6,171.0,1
1346127,21/06/2023 13:58:46,152.0,24.40509,171.3,172.6,1
1346128,21/06/2023 13:59:46,148.0,24.4239,169.9,164.9,1
1346129,21/06/2023 14:00:46,146.0,24.39207,171.3,162.4,1
1346130,21/06/2023 14:01:46,143.2,24.3559,171.5,161.3,1
1346131,21/06/2023 14:02:46,140.8,24.35156,172.2,159.0,1
1346132,21/06/2023 14:03:46,137.1,24.39931,172.9,157.3,1
1346133,21/06/2023 14:04:46,134.0,24.38339,170.5,155.8,1
1346134,21/06/2023 14:05:46,132.0,24.63802,172.0,155.0,1
1346135,21/06/2023 14:06:46,127.9,24.39496,159.7,154.8,1
1346136,21/06/2023 14:07:46,126.4,24.37037,152.4,154.9,1
1346137,21/06/2023 14:08:46,123.5,24.33999,151.9,154.8,1
1346138,21/06/2023 14:09:46,121.5,24.77835,153.8,154.7,1
1346139,21/06/2023 14:10:46,118.7,24.37326,168.3,155.4,1
